"","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count","Drama","Action","Romance","Adventure","Crime","Science.Fiction","Horror","Family","Fantasy","Animation","History","Documentary","Western","Foreign"
"4000","FALSE",3.5e+07,"English","Smaller company",46216641,118,7,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4001","TRUE",1.7e+08,"English","Smaller company",710644566,130,10,"1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"4002","FALSE",2.3e+07,"English","Smaller company",15600000,118,7,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4003","FALSE",3e+07,"English","The Walt Disney Studios",174600318,99,15,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4004","FALSE",11178,"English","Smaller company",34659,104,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4005","FALSE",8e+06,"English","Smaller company",42330,107,0,"1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4006","FALSE",1.3e+07,"Europe","Smaller company",18295,127,2,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4007","FALSE",10500000,"Europe","Smaller company",2.3e+07,90,0,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4008","FALSE",1.1e+07,"English","Smaller company",59520298,98,4,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4009","FALSE",1.25e+08,"English","The Walt Disney Studios",240697856,115,6,"0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"4010","FALSE",5e+06,"English","Smaller company",31724284,94,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4011","TRUE",11500000,"English","Smaller company",1402307,114,5,"0","1","0","0","0","1","1","0","0","0","0","0","0","0"
"4012","FALSE",1.2e+07,"English","Smaller company",87100449,123,4,"1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4013","TRUE",2.5e+08,"English","Smaller company",956019788,144,12,"0","1","0","1","0","0","0","0","1","0","0","0","0","0"
"4014","FALSE",2e+06,"Europe","Smaller company",58510,89,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4015","FALSE",2900000,"English","Smaller company",74918,86,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4016","FALSE",103000,"Asia","Smaller company",3623330,104,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4017","FALSE",6e+07,"English","Smaller company",90565421,130,5,"1","1","1","1","0","0","0","0","1","0","0","0","0","0"
"4018","FALSE",1e+06,"Asia","Smaller company",444575,115,0,"0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"4019","FALSE",3e+07,"English","Warner Bros. Entertainment",27437881,100,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4020","FALSE",1.6e+08,"English","Smaller company",529076069,123,4,"0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"4021","FALSE",5500000,"Europe","Smaller company",10016934,116,1,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4022","FALSE",12516654,"Europe","Smaller company",8109160,78,6,"1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"4023","TRUE",9.7e+07,"English","The Walt Disney Studios",232380243,122,6,"0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"4024","TRUE",2e+08,"English","The Walt Disney Studios",1028570889,97,13,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4025","FALSE",3.5e+07,"English","Smaller company",2106557,96,6,"1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4026","FALSE",4437508,"India","The Walt Disney Studios",2804874,155,1,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4027","FALSE",1e+07,"English","Smaller company",3428048,115,4,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4028","FALSE",1.8e+07,"English","Smaller company",22309223,116,4,"1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4029","TRUE",2.5e+08,"English","The Walt Disney Studios",747862775,131,15,"0","1","0","1","0","1","0","0","1","0","0","0","0","0"
"4030","FALSE",2e+07,"English","Paramount Global",610792,112,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4031","FALSE",1500000,"English","Smaller company",3566225,104,4,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4032","FALSE",1.2e+07,"English","Paramount Global",17654912,115,4,"1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4033","FALSE",1.2e+07,"Asia","Smaller company",117629,108,0,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4034","FALSE",1.8e+07,"English","Smaller company",20275812,111,5,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4035","FALSE",3e+05,"English","Smaller company",2750275,88,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4036","TRUE",1.25e+08,"English","Smaller company",752100229,123,12,"0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"4037","TRUE",1.6e+08,"English","Smaller company",653428261,137,14,"0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"4038","FALSE",6900000,"India","Smaller company",1.5e+07,162,1,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4039","FALSE",1.5e+07,"English","NBCUniversal",146497771,100,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4040","TRUE",3e+06,"English","Sony Pictures Entertainment",11176469,108,2,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4041","FALSE",2.5e+07,"English","Smaller company",115922175,132,9,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4042","TRUE",2800000,"Europe","Smaller company",13218980,100,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4043","FALSE",5e+05,"English","Smaller company",1e+06,93,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4044","FALSE",1.5e+07,"English","Smaller company",8138788,106,5,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4045","FALSE",3e+07,"English","Sony Pictures Entertainment",82394288,100,4,"1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4046","FALSE",3500000,"Asia","Smaller company",7339398,96,0,"1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4047","FALSE",2.5e+07,"English","Paramount Global",86175291,130,9,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4048","FALSE",3.5e+07,"English","Smaller company",42930462,112,7,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4049","FALSE",18000,"India","Smaller company",7e+05,150,0,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4050","TRUE",1.5e+08,"English","NBCUniversal",1513528810,124,7,"0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"4051","FALSE",6.1e+07,"English","NBCUniversal",131940411,109,10,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4052","FALSE",2e+07,"English","Smaller company",8352885,100,1,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4053","FALSE",4.3e+07,"English","Smaller company",158674180,117,5,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4054","FALSE",6.6e+07,"English","Warner Bros. Entertainment",203277636,130,6,"1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4055","FALSE",1.25e+08,"English","The Walt Disney Studios",346864462,92,8,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4056","FALSE",13200000,"English","Smaller company",53830415,83,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4057","FALSE",2.8e+07,"English","Smaller company",134402450,105,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4058","TRUE",6e+07,"English","Paramount Global",50549107,105,6,"1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4059","TRUE",6e+07,"English","Smaller company",469160692,100,13,"0","0","0","1","0","0","0","1","1","1","0","0","0","0"
"4060","FALSE",1.78e+08,"English","Smaller company",370541256,113,6,"0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"4061","TRUE",6e+07,"English","Sony Pictures Entertainment",197183546,89,5,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4062","FALSE",6e+07,"English","Smaller company",30800231,118,7,"1","0","1","0","0","0","0","0","1","0","0","0","0","0"
"4063","TRUE",9e+07,"English","Smaller company",206172544,127,13,"0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"4064","FALSE",1500000,"English","Smaller company",1938,90,1,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4065","TRUE",3.7e+07,"English","Warner Bros. Entertainment",269994119,110,9,"0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4066","TRUE",1.3e+07,"English","Warner Bros. Entertainment",318000141,112,5,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4067","TRUE",2500000,"English","Smaller company",60141683,86,5,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4068","FALSE",240000,"India","Smaller company",2800000,127,0,"0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"4069","FALSE",2e+07,"English","Smaller company",4636169,97,8,"1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4070","FALSE",225000,"English","Smaller company",111300,86,0,"0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"4071","TRUE",1.45e+08,"English","The Walt Disney Studios",521170825,95,14,"0","1","0","1","0","0","0","1","0","1","0","0","0","0"
"4072","TRUE",2.45e+08,"English","The Walt Disney Studios",2068223624,136,15,"0","1","0","1","0","1","0","0","1","0","0","0","0","0"
"4073","FALSE",6500000,"Europe","Smaller company",3721345,120,0,"0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"4074","FALSE",3.5e+07,"English","The Walt Disney Studios",112544580,125,7,"1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4075","FALSE",19700000,"Others","Smaller company",3e+07,89,0,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4076","FALSE",2e+05,"English","Smaller company",486937,100,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4077","FALSE",4620000,"Europe","Smaller company",2395000,115,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4078","FALSE",3.5e+07,"English","Smaller company",17508518,110,7,"1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4079","FALSE",1.3e+07,"English","NBCUniversal",1.8e+07,107,5,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4080","FALSE",5e+06,"Europe","Smaller company",11724119,90,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4081","FALSE",3500000,"English","Smaller company",25174316,97,2,"0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"4082","FALSE",1e+05,"English","Smaller company",444098,96,0,"1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4083","TRUE",5e+07,"English","Smaller company",80383290,112,20,"0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"4084","FALSE",2e+07,"English","Smaller company",12639297,115,12,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4085","TRUE",5e+06,"English","Smaller company",15179302,88,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4086","FALSE",1.8e+07,"English","Smaller company",10501938,90,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4087","FALSE",4.6e+07,"English","Warner Bros. Entertainment",122126687,153,7,"1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4088","FALSE",3e+07,"English","Smaller company",62616646,91,6,"1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4089","FALSE",2.6e+07,"English","Warner Bros. Entertainment",51164106,105,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4090","TRUE",1e+07,"English","Paramount Global",78096553,88,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4091","TRUE",1.7e+07,"English","NBCUniversal",71625195,123,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4092","FALSE",1.4e+08,"English","Smaller company",268031828,150,8,"1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"4093","FALSE",4600000,"English","The Walt Disney Studios",23198652,103,7,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4094","FALSE",6843500,"Europe","Smaller company",10703234,0,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4095","FALSE",5990000,"India","Smaller company",19450000,145,0,"0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"4096","FALSE",26400000,"India","Smaller company",6.2e+07,155,0,"1","1","1","0","0","1","0","0","0","0","0","0","0","0"
"4097","FALSE",3e+07,"Asia","Smaller company",117932401,126,6,"0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"4098","FALSE",49300000,"Asia","Smaller company",24186232,137,8,"1","0","0","0","0","0","0","0","1","1","0","0","0","0"
"4099","FALSE",1.75e+08,"English","The Walt Disney Studios",857611174,94,13,"1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"4100","FALSE",9.5e+07,"English","The Walt Disney Studios",543514353,105,3,"1","0","1","0","0","0","0","1","1","0","0","0","0","0"
"4101","FALSE",2200000,"Asia","Smaller company",2.08e+08,105,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4102","TRUE",5e+07,"English","The Walt Disney Studios",219788712,91,8,"0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"4103","FALSE",1e+07,"English","Smaller company",1034589,99,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4104","FALSE",5e+06,"English","NBCUniversal",55198285,117,7,"1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"4105","FALSE",4300000,"Europe","Smaller company",10165694,179,0,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4106","FALSE",1.6e+07,"English","Smaller company",5867686,117,4,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4107","FALSE",2.3e+07,"English","Warner Bros. Entertainment",47351251,126,9,"1","0","1","0","0","1","0","0","0","0","0","0","0","0"
"4108","FALSE",2.5e+07,"English","Smaller company",74188937,121,11,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4109","FALSE",13500000,"English","Smaller company",19255873,124,2,"1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"4110","FALSE",9e+06,"English","Smaller company",6108720,106,1,"1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"4111","FALSE",7e+07,"English","Sony Pictures Entertainment",154984035,118,6,"1","1","0","0","0","0","0","0","0","0","1","0","0","0"
"4112","FALSE",1.1e+07,"Europe","Smaller company",10631747,130,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","FALSE",2.2e+07,"Europe","Smaller company",2.4e+07,106,0,"0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"4114","FALSE",7.3e+07,"English","Sony Pictures Entertainment",349779543,97,11,"0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"4115","FALSE",12600000,"English","The Walt Disney Studios",19054534,106,4,"1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4116","FALSE",5e+06,"English","Smaller company",13809,93,8,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4117","FALSE",5.5e+07,"English","Sony Pictures Entertainment",192330738,132,7,"0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4118","FALSE",4900000,"English","Smaller company",2159041,97,2,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4119","FALSE",5e+06,"English","Smaller company",75143,91,4,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4120","FALSE",1.65e+08,"English","Paramount Global",675120017,169,11,"1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"4121","TRUE",8.5e+07,"English","Smaller company",288747895,139,6,"0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"4122","FALSE",1e+08,"English","Warner Bros. Entertainment",103039258,119,10,"1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4123","FALSE",1e+06,"English","Smaller company",2963902,93,6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4124","FALSE",2500000,"English","Smaller company",6854611,95,5,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4125","FALSE",1.3e+07,"English","Smaller company",1784763,91,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4126","FALSE",5e+06,"English","Smaller company",44030246,104,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4127","FALSE",1.1e+07,"English","Smaller company",161789,109,4,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4128","FALSE",8500000,"English","Smaller company",770706,107,6,"1","0","0","0","0","1","0","0","1","0","0","0","0","0"
"4129","FALSE",3.3e+07,"English","Smaller company",9494789,105,3,"1","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4130","FALSE",12250000,"English","Smaller company",2295423,103,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4131","FALSE",4e+06,"English","Smaller company",2365467,118,1,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4132","FALSE",1.5e+07,"English","Smaller company",31554855,121,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4133","FALSE",1.3e+07,"English","Sony Pictures Entertainment",68572378,94,5,"0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4134","TRUE",3e+06,"English","NBCUniversal",89328627,86,3,"0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"4135","FALSE",1.9e+08,"English","The Walt Disney Studios",209154322,130,5,"0","0","0","1","0","1","0","1","0","0","0","0","0","0"
"4136","FALSE",7e+06,"English","Smaller company",6147,95,4,"0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4137","TRUE",2e+06,"Europe","Smaller company",11666088,90,0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4138","TRUE",8e+07,"English","Sony Pictures Entertainment",473226958,89,12,"0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"4139","FALSE",1.8e+07,"English","Smaller company",99206215,98,6,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4140","FALSE",9e+06,"Asia","Smaller company",48965210,120,0,"1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4141","FALSE",1e+07,"English","Smaller company",30283,117,1,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4142","FALSE",3,"Europe","Smaller company",3,101,0,"1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4143","FALSE",2.2e+07,"Europe","The Walt Disney Studios",12400000,108,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4144","TRUE",5579750,"Europe","Smaller company",8927600,0,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4145","FALSE",2.8e+07,"English","Warner Bros. Entertainment",8555008,128,6,"1","0","0","0","0","0","0","0","0","0","0","0","0","0"
