"","id","original_title","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count"
"2922",28178,"Hachi: A Dog's Tale",FALSE,1.6e+07,"English","Smaller company",47801389,93,4
"2923",28200,"Sylvia",FALSE,7e+06,"English","Smaller company",1e+07,109,5
"2924",28211,"Chloe",FALSE,1.5e+07,"English","Smaller company",8459458,96,3
"2925",28260,"Return of the Living Dead 3",TRUE,2e+06,"English","Smaller company",54207,97,0
"2926",28313,"Losing Isaiah",FALSE,1.7e+07,"English","Paramount Global",7603766,106,4
"2927",28355,"Case 39",FALSE,2.7e+07,"English","Paramount Global",2.9e+07,109,4
"2928",28448,"Walker",FALSE,5800000,"English","Smaller company",257043,94,5
"2929",28510,"Universal Soldier: Regeneration",TRUE,1.4e+07,"English","Smaller company",875386,97,3
"2930",28871,"How About You...",FALSE,9e+06,"English","Smaller company",706000,100,1
"2931",28881,"Wind",FALSE,2.9e+07,"English","Smaller company",5519569,126,3
"2932",29047,"The Kid Stays in the Picture",FALSE,40000,"English","Smaller company",1434436,93,0
"2933",29076,"Gun Shy",FALSE,1e+07,"English","The Walt Disney Studios",1631839,101,5
"2934",29150,"Big Fan",FALSE,250000,"English","Smaller company",232732,91,3
"2935",29193,"The Spanish Prisoner",FALSE,1e+07,"English","Smaller company",13835130,110,1
"2936",29231,"The Immortals",FALSE,50,"English","NBCUniversal",83,98,4
"2937",29361,"Антикиллер Д.К.: Любовь без памяти",TRUE,2500000,"Europe","Smaller company",2141028,91,0
"2938",29427,"The Crazies",FALSE,2e+07,"English","Smaller company",54956140,101,4
"2939",29787,"Monkey Shines",FALSE,7e+06,"English","Smaller company",5344577,113,2
"2940",29963,"Bright Star",FALSE,8500000,"English","Smaller company",4440055,119,1
"2941",30018,"마더",FALSE,5e+06,"Asia","Smaller company",17112713,128,0
"2942",30072,"Possession",FALSE,2.5e+07,"English","Warner Bros. Entertainment",10113733,102,4
"2943",30128,"I Hope They Serve Beer in Hell",FALSE,7e+06,"English","Smaller company",1429299,106,0
"2944",30168,"It Came from Hollywood",FALSE,5e+06,"English","Paramount Global",2091037,80,3
"2945",30194,"The Manhattan Project",FALSE,1.8e+07,"English","Smaller company",3900000,118,4
"2946",30237,"Onegin",FALSE,1.4e+07,"English","Smaller company",206128,104,4
"2947",30596,"十月圍城",FALSE,2.3e+07,"Others","Smaller company",5837674,139,1
"2948",30690,"Hot to Trot",FALSE,9e+06,"English","Warner Bros. Entertainment",6436211,88,3
"2949",30943,"The Deep End of the Ocean",FALSE,3.8e+07,"English","Sony Pictures Entertainment",28121100,106,4
"2950",30973,"The Visual Bible: The Gospel of John",FALSE,1e+07,"English","Smaller company",4069090,125,1
"2951",31005,"Moonlight Mile",FALSE,2.1e+07,"English","Smaller company",10011050,117,6
"2952",31011,"Mr. Nobody",FALSE,4.7e+07,"English","Smaller company",3547209,156,7
"2953",31016,"Sidewalks of New York",FALSE,1e+06,"English","Paramount Global",2402459,107,6
"2954",31023,"La lengua de las mariposas",FALSE,3e+06,"Europe","Smaller company",6e+06,96,0
"2955",31059,"Наша Russia: Яйца судьбы",FALSE,2e+06,"English","Smaller company",22212223,85,1
"2956",31060,"Recep İvedik",TRUE,5e+05,"Asia","Smaller company",5330000,90,0
"2957",31162,"Чёрная Молния",FALSE,1.5e+07,"Europe","Smaller company",21500000,102,2
"2958",31175,"Soul Kitchen",FALSE,5e+06,"Europe","Smaller company",17872796,99,1
"2959",31225,"Paris is Burning",FALSE,5e+05,"English","Smaller company",3779620,71,0
"2960",31246,"From Justin to Kelly",FALSE,1.2e+07,"English","Smaller company",4922166,90,2
"2961",31261,"Halo Legends",FALSE,1e+05,"English","Smaller company",1e+06,120,0
"2962",31357,"Waiting to Exhale",FALSE,1.6e+07,"English","The Walt Disney Studios",81452156,127,5
"2963",31359,"La Vérité si je Mens ! 2",TRUE,12560000,"Europe","Smaller company",42700000,105,0
"2964",31395,"Car 54, Where Are You?",FALSE,10700000,"English","Smaller company",1238080,89,2
"2965",31525,"The Legend of Bhagat Singh",FALSE,3e+06,"India","Smaller company",6e+06,155,0
"2966",31608,"Three Fugitives",FALSE,1.5e+07,"English","The Walt Disney Studios",40590000,96,4
"2967",31626,"Bommarillu",FALSE,1333333,"India","Smaller company",5333333,170,0
"2968",31629,"Arundhati",FALSE,2915739,"India","Smaller company",1.4e+07,132,0
"2969",31633,"The Marrying Man",FALSE,2.6e+07,"English","The Walt Disney Studios",12454768,116,4
"2970",31650,"Someone to Watch Over Me",FALSE,1.7e+07,"English","Sony Pictures Entertainment",10278549,106,2
"2971",31659,"Wise Guys",FALSE,1.3e+07,"English","Smaller company",8475466,100,3
"2972",31662,"Affliction",FALSE,6e+06,"English","Smaller company",6330054,114,4
"2973",31668,"All The Queen's Men",FALSE,1.5e+07,"English","Smaller company",23000,99,3
"2974",31674,"Cousins",FALSE,1.3e+07,"English","Paramount Global",22030000,109,1
"2975",31723,"Women in Trouble",TRUE,3e+06,"English","Smaller company",18097,92,4
"2976",31867,"Repo Men",FALSE,3.2e+07,"English","NBCUniversal",18409891,111,6
"2977",31909,"Invaders from Mars",FALSE,1.2e+07,"English","Smaller company",4884663,100,3
"2978",31947,"King Kong Lives",TRUE,1e+07,"English","Smaller company",4711220,105,1
"2979",32147,"Starchaser: The Legend of Orin",FALSE,1.5e+07,"English","Smaller company",3360800,107,1
"2980",32221,"Rambling Rose",FALSE,7500000,"English","Smaller company",6266621,112,5
"2981",32316,"Marci X",FALSE,2e+07,"English","Paramount Global",1675706,84,3
"2982",32456,"Two Girls and a Guy",FALSE,1e+06,"English","The Walt Disney Studios",2057193,84,2
"2983",32511,"Polițist, adjectiv",FALSE,1089360,"Europe","Smaller company",48298,115,0
"2984",32523,"The Work and the Glory III: A House Divided",TRUE,6500000,"English","Smaller company",1325092,89,0
"2985",32657,"Percy Jackson & the Olympians: The Lightning Thief",TRUE,9.5e+07,"English","Smaller company",226497209,118,9
"2986",32669,"The Two Jakes",TRUE,1.9e+07,"English","Paramount Global",1e+07,138,5
"2987",32823,"Get Him to the Greek",FALSE,4e+07,"English","NBCUniversal",90029656,109,8
"2988",32856,"Valentine's Day",FALSE,5.2e+07,"English","Warner Bros. Entertainment",216485654,125,16
"2989",32909,"花木兰",FALSE,1.2e+07,"Asia","Smaller company",13380561,115,0
"2990",32985,"Solomon Kane",FALSE,4.5e+07,"English","Smaller company",7810000,104,3
"2991",33061,"Troll",TRUE,1100000,"English","Smaller company",5450815,82,0
"2992",33065,"Алеша Попович и Тугарин Змей",TRUE,4e+06,"Europe","Smaller company",1730000,72,0
"2993",33155,"Galaxina",FALSE,5500000,"English","Smaller company",4865000,95,0
"2994",33196,"해운대",FALSE,1.6e+07,"Asia","Smaller company",11301649,120,0
"2995",33217,"Diary of a Wimpy Kid",TRUE,1.5e+07,"English","Warner Bros. Entertainment",75700498,92,3
"2996",33273,"Celda 211",FALSE,5700000,"Europe","Smaller company",19300483,110,0
"2997",33344,"The House of Yes",FALSE,1500000,"English","Paramount Global",626057,85,1
"2998",33408,"The Crush",FALSE,6e+06,"English","Warner Bros. Entertainment",13609396,89,2
"2999",33534,"Добрыня Никитич и Змей Горыныч",TRUE,4500000,"Europe","Smaller company",3468423,65,0
"3000",33539,"Once Upon a Forest",FALSE,1.3e+07,"English","The Walt Disney Studios",6582052,71,0
"3001",33542,"紅番區",FALSE,7500000,"Others","Warner Bros. Entertainment",32392047,91,1
"3002",33613,"Luftslottet som sprängdes",TRUE,4e+06,"Europe","Smaller company",43498108,147,0
"3003",33644,"How Stella Got Her Groove Back",FALSE,2e+07,"English","The Walt Disney Studios",37672350,124,7
"3004",33676,"Losin' It",FALSE,7e+06,"English","Smaller company",1246141,100,2
"3005",33714,"Я остаюсь",FALSE,1e+06,"Europe","Smaller company",404785,112,0
"3006",33762,"Band of the Hand",FALSE,8700000,"English","Smaller company",4865912,109,6
"3007",33851,"A Prayer for the Dying",FALSE,6e+06,"English","Smaller company",1432687,107,3
"3008",33870,"Mao's Last Dancer",FALSE,2.5e+07,"English","Smaller company",20719451,117,3
"3009",33909,"Wall Street: Money Never Sleeps",TRUE,7e+07,"English","The Walt Disney Studios",134748021,133,8
"3010",33927,"Deadfall",FALSE,1e+07,"English","Smaller company",18,98,3
"3011",34016,"She's Out of My League",FALSE,2e+07,"English","Warner Bros. Entertainment",49779728,104,5
"3012",34086,"Spaced Invaders",FALSE,3e+06,"English","The Walt Disney Studios",15369573,100,0
"3013",34128,"Peter and Vandy",FALSE,5e+05,"English","Smaller company",11276,78,0
"3014",34144,"Atithi Tum Kab Jaoge",FALSE,3750000,"India","Warner Bros. Entertainment",5e+06,155,0
"3015",34223,"Vamp",FALSE,1900000,"English","Smaller company",4790926,93,0
"3016",34309,"Most Wanted",FALSE,2.5e+07,"English","Warner Bros. Entertainment",11838218,99,4
"3017",34314,"Turbulence",TRUE,5.5e+07,"English","Smaller company",11466088,100,5
"3018",34322,"Murphy's Romance",FALSE,1.3e+07,"English","Sony Pictures Entertainment",30867525,107,2
"3019",34341,"Men with Brooms",FALSE,7500000,"English","Smaller company",4245870,102,1
"3020",34376,"Mannequin Two: On the Move",TRUE,1.3e+07,"English","Smaller company",3752426,95,0
"3021",34421,"The Perfect Weapon",FALSE,1e+07,"English","Paramount Global",14061361,87,4
"3022",34544,"The A-Team",FALSE,1.1e+08,"English","Smaller company",177238796,117,6
"3023",34549,"Max Keeble's Big Move",FALSE,1.2e+07,"English","The Walt Disney Studios",17292381,86,3
"3024",34563,"Our Family Wedding",FALSE,1.4e+07,"English","The Walt Disney Studios",21409028,103,3
"3025",34584,"The Neverending Story",TRUE,2.7e+07,"English","Smaller company",20158808,102,1
"3026",34586,"Kandagar",FALSE,7e+06,"English","Smaller company",15172408,103,0
"3027",34636,"The Neverending Story II: The Next Chapter",TRUE,3.2e+07,"English","Smaller company",16283667,89,0
"3028",34647,"Enter the Void",FALSE,1.3e+07,"English","Smaller company",754249,161,0
"3029",34746,"Death Wish 5: The Face of Death",TRUE,5e+06,"English","Smaller company",1702394,95,4
"3030",34769,"Defendor",FALSE,3500000,"English","Smaller company",44462,101,4
"3031",34803,"Death at a Funeral",FALSE,2.1e+07,"English","Smaller company",49050886,92,12
"3032",34806,"The Back-Up Plan",FALSE,3.5e+07,"English","Smaller company",77477008,106,3
"3033",34813,"The Losers",FALSE,2.5e+07,"English","Warner Bros. Entertainment",23580000,97,5
"3034",34851,"Predators",TRUE,4e+07,"English","The Walt Disney Studios",126248813,107,7
"3035",35019,"Nanny McPhee and the Big Bang",TRUE,3.5e+07,"English","NBCUniversal",93246388,109,7
"3036",35056,"Date Night",FALSE,5.5e+07,"English","The Walt Disney Studios",152263880,97,12
"3037",35080,"The Cat's Meow",FALSE,7e+06,"English","Smaller company",3646994,114,5
"3038",35119,"A Cry in the Dark",FALSE,1.5e+07,"English","Warner Bros. Entertainment",6908797,120,2
"3039",35169,"Furry Vengeance",FALSE,3.5e+07,"English","Smaller company",39340177,92,3
"3040",35428,"О чём говорят мужчины",TRUE,1950000,"Europe","Smaller company",12005838,93,0
"3041",35552,"Les Aventures extraordinaires d'Adèle Blanc-Sec",FALSE,2.5e+07,"Europe","Smaller company",34100000,105,0
"3042",35588,"Geronimo: An American Legend",FALSE,3.5e+07,"English","Sony Pictures Entertainment",18635620,115,9
"3043",35610,"Philadelphia Experiment II",TRUE,5e+06,"English","Smaller company",2970,97,0
"3044",35614,"A Troll in Central Park",FALSE,2.3e+07,"English","Warner Bros. Entertainment",71368,76,3
"3045",35688,"Why Did I Get Married Too?",TRUE,2e+07,"English","Smaller company",60072596,121,1
"3046",35791,"Resident Evil: Afterlife",TRUE,6e+07,"English","Smaller company",300228084,97,4
"3047",36046,"The Work and the Glory",TRUE,7500000,"English","Smaller company",3347647,110,0
"3048",36047,"The In Crowd",FALSE,1.5e+07,"English","Smaller company",5217498,105,1
"3049",36094,"Stanley & Iris",FALSE,2.3e+07,"English","Smaller company",5820015,104,2
"3050",36095,"キュア",FALSE,20000,"Asia","Smaller company",99000,111,0
"3051",36196,"Party Girl",FALSE,150000,"English","Smaller company",472370,94,2
"3052",36278,"Top Dog",FALSE,6e+06,"English","Smaller company",5093707,86,1
"3053",36355,"Flipper",FALSE,25530000,"English","NBCUniversal",20080020,95,2
